tract_name,population,median_income,B25003_002E,B25003_003E,state,county,tract,total_housing,renter_rate,area_sq_miles,population_density,median_age,data_source
Census Tract 2145.05; Los Angeles County; California,1469,82148,0,935,06,037,214505,935,1.0,1.0,1469.0,35,census_api
Census Tract 2146; Los Angeles County; California,2247,115326,233,1039,06,037,214600,1272,0.8168238993710691,1.0,2247.0,35,census_api
Census Tract 2147; Los Angeles County; California,2320,115057,499,710,06,037,214700,1209,0.587262200165426,1.0,2320.0,35,census_api
Census Tract 2148; Los Angeles County; California,2835,123320,366,1069,06,037,214800,1435,0.7449477351916376,1.0,2835.0,35,census_api
Census Tract 2149.02; Los Angeles County; California,2444,112940,404,1069,06,037,214902,1473,0.7257298031228785,1.0,2444.0,35,census_api
Census Tract 2149.03; Los Angeles County; California,1507,-666666666,111,974,06,037,214903,1085,0.8976958525345622,1.0,1507.0,35,census_api
Census Tract 2149.04; Los Angeles County; California,1390,116734,301,546,06,037,214904,847,0.6446280991735537,1.0,1390.0,35,census_api
Census Tract 2151.01; Los Angeles County; California,2812,80071,94,1741,06,037,215101,1835,0.9487738419618529,1.0,2812.0,35,census_api
Census Tract 2151.02; Los Angeles County; California,2952,91944,27,1979,06,037,215102,2006,0.9865403788634097,1.0,2952.0,35,census_api
Census Tract 2161; Los Angeles County; California,2156,139565,509,453,06,037,216100,962,0.4708939708939709,1.0,2156.0,35,census_api
Census Tract 2162.01; Los Angeles County; California,2510,110094,352,1075,06,037,216201,1427,0.7533286615276804,1.0,2510.0,35,census_api
Census Tract 2162.02; Los Angeles County; California,2472,79085,327,1048,06,037,216202,1375,0.7621818181818182,1.0,2472.0,35,census_api
Census Tract 2163.01; Los Angeles County; California,1439,-666666666,435,163,06,037,216301,598,0.2725752508361204,1.0,1439.0,35,census_api
Census Tract 2163.02; Los Angeles County; California,3214,98194,326,1401,06,037,216302,1727,0.8112333526346265,1.0,3214.0,35,census_api
Census Tract 2164.01; Los Angeles County; California,3295,97663,126,1499,06,037,216401,1625,0.9224615384615384,1.0,3295.0,35,census_api
Census Tract 2164.02; Los Angeles County; California,2404,94079,163,1051,06,037,216402,1214,0.8657331136738056,1.0,2404.0,35,census_api
Census Tract 2167; Los Angeles County; California,3440,104948,585,1029,06,037,216700,1614,0.637546468401487,1.0,3440.0,35,census_api
Census Tract 2168; Los Angeles County; California,3324,125241,453,960,06,037,216800,1413,0.6794055201698513,1.0,3324.0,35,census_api
Census Tract 2169.01; Los Angeles County; California,2687,111696,750,539,06,037,216901,1289,0.4181536074476338,1.0,2687.0,35,census_api
Census Tract 2169.02; Los Angeles County; California,2227,65893,188,999,06,037,216902,1187,0.8416175231676495,1.0,2227.0,35,census_api
Census Tract 2170.01; Los Angeles County; California,2647,123462,388,584,06,037,217001,972,0.6008230452674898,1.0,2647.0,35,census_api
Census Tract 2170.02; Los Angeles County; California,4859,110278,391,1513,06,037,217002,1904,0.7946428571428571,1.0,4859.0,35,census_api
Census Tract 2171.01; Los Angeles County; California,2518,83125,130,760,06,037,217101,890,0.8539325842696629,1.0,2518.0,35,census_api
Census Tract 2171.02; Los Angeles County; California,2667,100063,347,885,06,037,217102,1232,0.7183441558441559,1.0,2667.0,35,census_api
Census Tract 2172; Los Angeles County; California,3839,79028,430,1256,06,037,217200,1686,0.7449584816132859,1.0,3839.0,35,census_api
Census Tract 2181.10; Los Angeles County; California,3521,43990,269,978,06,037,218110,1247,0.7842822774659182,1.0,3521.0,35,census_api
Census Tract 2181.20; Los Angeles County; California,3684,50606,266,1018,06,037,218120,1284,0.7928348909657321,1.0,3684.0,35,census_api
Census Tract 2182.10; Los Angeles County; California,4090,55614,199,1023,06,037,218210,1222,0.837152209492635,1.0,4090.0,35,census_api
Census Tract 2182.20; Los Angeles County; California,3858,69028,483,978,06,037,218220,1461,0.6694045174537988,1.0,3858.0,35,census_api
Census Tract 2183; Los Angeles County; California,4933,63971,535,1631,06,037,218300,2166,0.7530009233610342,1.0,4933.0,35,census_api
Census Tract 2184; Los Angeles County; California,4079,86006,504,827,06,037,218400,1331,0.6213373403456048,1.0,4079.0,35,census_api
Census Tract 2185; Los Angeles County; California,2784,66489,233,737,06,037,218500,970,0.7597938144329897,1.0,2784.0,35,census_api
Census Tract 2186; Los Angeles County; California,3102,75466,361,742,06,037,218600,1103,0.6727107887579329,1.0,3102.0,35,census_api
Census Tract 2187.01; Los Angeles County; California,2079,54936,331,507,06,037,218701,838,0.6050119331742243,1.0,2079.0,35,census_api
Census Tract 2187.02; Los Angeles County; California,2627,52891,210,638,06,037,218702,848,0.7523584905660378,1.0,2627.0,35,census_api
Census Tract 2188; Los Angeles County; California,2664,50011,215,746,06,037,218800,961,0.7762747138397502,1.0,2664.0,35,census_api
Census Tract 2189; Los Angeles County; California,5229,51094,298,1851,06,037,218900,2149,0.8613308515588646,1.0,5229.0,35,census_api
Census Tract 2190.10; Los Angeles County; California,3023,74643,480,538,06,037,219010,1018,0.5284872298624754,1.0,3023.0,35,census_api
Census Tract 2190.20; Los Angeles County; California,4625,73214,756,494,06,037,219020,1250,0.3952,1.0,4625.0,35,census_api
Census Tract 2193; Los Angeles County; California,3664,51500,319,1081,06,037,219300,1400,0.7721428571428571,1.0,3664.0,35,census_api
Census Tract 2195; Los Angeles County; California,2053,110865,557,263,06,037,219500,820,0.3207317073170732,1.0,2053.0,35,census_api
Census Tract 2197; Los Angeles County; California,4479,60618,716,614,06,037,219700,1330,0.4616541353383459,1.0,4479.0,35,census_api
Census Tract 2198; Los Angeles County; California,3048,68450,304,653,06,037,219800,957,0.6823406478578893,1.0,3048.0,35,census_api
Census Tract 2199.01; Los Angeles County; California,4944,61157,356,1179,06,037,219901,1535,0.7680781758957654,1.0,4944.0,35,census_api
Census Tract 2199.02; Los Angeles County; California,3514,82750,474,699,06,037,219902,1173,0.5959079283887468,1.0,3514.0,35,census_api
Census Tract 2200; Los Angeles County; California,4460,45682,622,1552,06,037,220000,2174,0.7138914443422263,1.0,4460.0,35,census_api
Census Tract 2201; Los Angeles County; California,2583,62813,566,542,06,037,220100,1108,0.4891696750902527,1.0,2583.0,35,census_api
Census Tract 2211.10; Los Angeles County; California,3161,46717,148,893,06,037,221110,1041,0.8578290105667628,1.0,3161.0,35,census_api
Census Tract 2211.20; Los Angeles County; California,2922,47026,91,684,06,037,221120,775,0.8825806451612903,1.0,2922.0,35,census_api
Census Tract 2212.10; Los Angeles County; California,3095,66014,247,621,06,037,221210,868,0.7154377880184332,1.0,3095.0,35,census_api
Census Tract 2212.20; Los Angeles County; California,2979,57563,189,735,06,037,221220,924,0.7954545454545454,1.0,2979.0,35,census_api
Census Tract 2213.02; Los Angeles County; California,3681,34655,114,1046,06,037,221302,1160,0.9017241379310345,1.0,3681.0,35,census_api
Census Tract 2213.03; Los Angeles County; California,2611,48445,80,645,06,037,221303,725,0.8896551724137931,1.0,2611.0,35,census_api
Census Tract 2213.04; Los Angeles County; California,3674,51237,111,1046,06,037,221304,1157,0.9040622299049266,1.0,3674.0,35,census_api
Census Tract 2214.01; Los Angeles County; California,3341,36490,150,1032,06,037,221401,1182,0.8730964467005076,1.0,3341.0,35,census_api
Census Tract 2214.02; Los Angeles County; California,3063,53125,252,683,06,037,221402,935,0.7304812834224599,1.0,3063.0,35,census_api
Census Tract 2215; Los Angeles County; California,3513,34047,227,862,06,037,221500,1089,0.7915518824609734,1.0,3513.0,35,census_api
Census Tract 2216.01; Los Angeles County; California,3354,51833,202,788,06,037,221601,990,0.795959595959596,1.0,3354.0,35,census_api
Census Tract 2216.02; Los Angeles County; California,2455,52614,72,792,06,037,221602,864,0.9166666666666666,1.0,2455.0,35,census_api
Census Tract 2217.10; Los Angeles County; California,2890,48466,137,784,06,037,221710,921,0.8512486427795874,1.0,2890.0,35,census_api
Census Tract 2218.10; Los Angeles County; California,2679,32168,44,863,06,037,221810,907,0.9514884233737596,1.0,2679.0,35,census_api
Census Tract 2218.20; Los Angeles County; California,2335,24266,56,911,06,037,221820,967,0.9420889348500517,1.0,2335.0,35,census_api
Census Tract 2219; Los Angeles County; California,4281,28500,59,889,06,037,221900,948,0.9377637130801688,1.0,4281.0,35,census_api
Census Tract 2220.01; Los Angeles County; California,3139,85417,512,438,06,037,222001,950,0.4610526315789474,1.0,3139.0,35,census_api
Census Tract 2220.02; Los Angeles County; California,5172,67928,600,809,06,037,222002,1409,0.57416607523066,1.0,5172.0,35,census_api
Census Tract 2221; Los Angeles County; California,4058,69464,370,805,06,037,222100,1175,0.6851063829787234,1.0,4058.0,35,census_api
Census Tract 2222; Los Angeles County; California,3895,46988,254,1037,06,037,222200,1291,0.8032532920216886,1.0,3895.0,35,census_api
Census Tract 2225; Los Angeles County; California,4616,78814,440,737,06,037,222500,1177,0.6261682242990654,1.0,4616.0,35,census_api
Census Tract 2226; Los Angeles County; California,5668,44886,260,1419,06,037,222600,1679,0.8451459201905897,1.0,5668.0,35,census_api
Census Tract 2227; Los Angeles County; California,4094,-666666666,0,151,06,037,222700,151,1.0,1.0,4094.0,35,census_api
Census Tract 2240.10; Los Angeles County; California,3137,43396,0,1710,06,037,224010,1710,1.0,1.0,3137.0,35,census_api
Census Tract 2240.20; Los Angeles County; California,2633,31897,25,889,06,037,224020,914,0.9726477024070022,1.0,2633.0,35,census_api
Census Tract 2242; Los Angeles County; California,2429,51202,60,690,06,037,224200,750,0.92,1.0,2429.0,35,census_api
Census Tract 2243.10; Los Angeles County; California,1964,53182,31,553,06,037,224310,584,0.946917808219178,1.0,1964.0,35,census_api
Census Tract 2243.20; Los Angeles County; California,3300,30332,22,1085,06,037,224320,1107,0.980126467931346,1.0,3300.0,35,census_api
Census Tract 2244.10; Los Angeles County; California,3029,34018,205,904,06,037,224410,1109,0.8151487826871056,1.0,3029.0,35,census_api
Census Tract 2244.20; Los Angeles County; California,2449,25164,56,822,06,037,224420,878,0.9362186788154897,1.0,2449.0,35,census_api
Census Tract 2246; Los Angeles County; California,3037,46250,104,668,06,037,224600,772,0.8652849740932642,1.0,3037.0,35,census_api
Census Tract 2247.01; Los Angeles County; California,2613,37310,4,329,06,037,224701,333,0.987987987987988,1.0,2613.0,35,census_api
Census Tract 2247.02; Los Angeles County; California,2646,11609,0,714,06,037,224702,714,1.0,1.0,2646.0,35,census_api
Census Tract 2260.01; Los Angeles County; California,2188,38458,72,505,06,037,226001,577,0.8752166377816292,1.0,2188.0,35,census_api
Census Tract 2260.02; Los Angeles County; California,1960,42833,134,1060,06,037,226002,1194,0.8877721943048577,1.0,1960.0,35,census_api
Census Tract 2264.10; Los Angeles County; California,3579,42861,107,736,06,037,226410,843,0.8730723606168446,1.0,3579.0,35,census_api
Census Tract 2264.20; Los Angeles County; California,5306,41804,252,1051,06,037,226420,1303,0.8066001534919417,1.0,5306.0,35,census_api
Census Tract 2267.01; Los Angeles County; California,2846,76071,208,414,06,037,226701,622,0.6655948553054662,1.0,2846.0,35,census_api
Census Tract 2267.02; Los Angeles County; California,4285,61862,326,546,06,037,226702,872,0.6261467889908257,1.0,4285.0,35,census_api
Census Tract 2270.10; Los Angeles County; California,4550,48688,197,895,06,037,227010,1092,0.8195970695970696,1.0,4550.0,35,census_api
Census Tract 2270.20; Los Angeles County; California,3529,61615,215,551,06,037,227020,766,0.7193211488250653,1.0,3529.0,35,census_api
Census Tract 2281; Los Angeles County; California,5158,65086,498,684,06,037,228100,1182,0.5786802030456852,1.0,5158.0,35,census_api
Census Tract 2282.10; Los Angeles County; California,4119,48542,309,692,06,037,228210,1001,0.6913086913086913,1.0,4119.0,35,census_api
Census Tract 2282.20; Los Angeles County; California,4584,53750,277,696,06,037,228220,973,0.7153134635149023,1.0,4584.0,35,census_api
Census Tract 2283.10; Los Angeles County; California,4506,39770,263,822,06,037,228310,1085,0.7576036866359447,1.0,4506.0,35,census_api
Census Tract 2283.20; Los Angeles County; California,3351,51039,124,616,06,037,228320,740,0.8324324324324325,1.0,3351.0,35,census_api
Census Tract 2284.10; Los Angeles County; California,3372,47870,125,591,06,037,228410,716,0.8254189944134078,1.0,3372.0,35,census_api
Census Tract 2284.20; Los Angeles County; California,3165,82798,164,503,06,037,228420,667,0.7541229385307346,1.0,3165.0,35,census_api
Census Tract 2285; Los Angeles County; California,5069,43616,277,880,06,037,228500,1157,0.7605877268798618,1.0,5069.0,35,census_api
Census Tract 2286; Los Angeles County; California,5006,44902,281,798,06,037,228600,1079,0.7395736793327155,1.0,5006.0,35,census_api
Census Tract 2287.10; Los Angeles County; California,4147,47227,328,717,06,037,228710,1045,0.6861244019138756,1.0,4147.0,35,census_api
Census Tract 2287.20; Los Angeles County; California,4800,56184,351,775,06,037,228720,1126,0.6882770870337478,1.0,4800.0,35,census_api
Census Tract 2288; Los Angeles County; California,5347,53897,475,803,06,037,228800,1278,0.6283255086071987,1.0,5347.0,35,census_api
Census Tract 2289; Los Angeles County; California,2967,32969,145,729,06,037,228900,874,0.834096109839817,1.0,2967.0,35,census_api
Census Tract 2291; Los Angeles County; California,4635,64464,468,629,06,037,229100,1097,0.5733819507748404,1.0,4635.0,35,census_api
Census Tract 2292; Los Angeles County; California,4427,48421,187,1017,06,037,229200,1204,0.8446843853820598,1.0,4427.0,35,census_api
Census Tract 2293; Los Angeles County; California,5973,55161,362,1019,06,037,229300,1381,0.7378711078928313,1.0,5973.0,35,census_api
Census Tract 2294.10; Los Angeles County; California,3932,60075,176,659,06,037,229410,835,0.7892215568862275,1.0,3932.0,35,census_api
Census Tract 2294.20; Los Angeles County; California,4320,53977,312,719,06,037,229420,1031,0.6973811833171678,1.0,4320.0,35,census_api
Census Tract 2311; Los Angeles County; California,3809,41989,67,620,06,037,231100,687,0.9024745269286754,1.0,3809.0,35,census_api
Census Tract 2312.10; Los Angeles County; California,4279,41006,89,1095,06,037,231210,1184,0.924831081081081,1.0,4279.0,35,census_api
Census Tract 2312.20; Los Angeles County; California,4353,33458,114,1279,06,037,231220,1393,0.91816223977028,1.0,4353.0,35,census_api
Census Tract 2313.01; Los Angeles County; California,2479,56875,263,525,06,037,231301,788,0.666243654822335,1.0,2479.0,35,census_api
Census Tract 2313.02; Los Angeles County; California,3117,57314,334,486,06,037,231302,820,0.5926829268292683,1.0,3117.0,35,census_api
Census Tract 2314; Los Angeles County; California,5195,58973,509,1008,06,037,231400,1517,0.6644693473961767,1.0,5195.0,35,census_api
Census Tract 2315; Los Angeles County; California,5135,77083,975,511,06,037,231500,1486,0.34387617765814266,1.0,5135.0,35,census_api
Census Tract 2316.01; Los Angeles County; California,2448,75131,261,477,06,037,231601,738,0.6463414634146342,1.0,2448.0,35,census_api
Census Tract 2316.02; Los Angeles County; California,2048,85273,275,355,06,037,231602,630,0.5634920634920635,1.0,2048.0,35,census_api
Census Tract 2316.03; Los Angeles County; California,2788,45037,144,601,06,037,231603,745,0.8067114093959732,1.0,2788.0,35,census_api
Census Tract 2317.10; Los Angeles County; California,4303,44347,81,1090,06,037,231710,1171,0.9308283518360376,1.0,4303.0,35,census_api
Census Tract 2317.20; Los Angeles County; California,5257,47012,313,1151,06,037,231720,1464,0.7862021857923497,1.0,5257.0,35,census_api
Census Tract 2318; Los Angeles County; California,5258,44025,185,1246,06,037,231800,1431,0.8707197763801537,1.0,5258.0,35,census_api
Census Tract 2319.01; Los Angeles County; California,2867,49271,252,485,06,037,231901,737,0.6580732700135685,1.0,2867.0,35,census_api
Census Tract 2319.02; Los Angeles County; California,3255,43523,227,563,06,037,231902,790,0.7126582278481013,1.0,3255.0,35,census_api
Census Tract 2321.10; Los Angeles County; California,3378,51875,207,617,06,037,232110,824,0.7487864077669902,1.0,3378.0,35,census_api
Census Tract 2321.20; Los Angeles County; California,5308,52156,325,1144,06,037,232120,1469,0.7787610619469026,1.0,5308.0,35,census_api
